date,lnncp,dow,dow_sin,dow_cos,zscore,flag_zscore,modified_zscore,flag_modified_zscore,flag_iqr,rolling_zscore,flag_rolling_zscore,iso_forest_score,flag_iso_forest,lof_score,flag_lof,vote_count,n_methods,is_anomaly
2023-05-14,-1509.27,6,-0.7818314824680299,0.6234898018587334,0.9091996784299469,False,0.6754771423929788,False,False,0.7106297118745706,False,0.465999091231101,False,1.0233269122872848,False,0,6,False
2023-05-15,-781.7,0,0.0,1.0,1.1003735139226465,False,0.8298131893764447,False,False,0.8817584077359399,False,0.48650438928554157,False,1.0085988568928892,False,0,6,False
2023-05-16,-265.51,1,0.7818314824680298,0.6234898018587336,1.2360058546499668,False,0.9393101781093435,False,False,1.0307646457239086,False,0.4927746827664012,False,1.057077152047992,False,0,6,False
2023-05-17,-5183.85,2,0.9749279121818236,-0.22252093395631434,-0.056320549760830486,False,-0.10399445693698764,False,False,-0.1537220845593912,False,0.5032241336845484,False,1.096759182293578,False,0,6,False
2023-05-18,-14904.9,3,0.43388373911755823,-0.900968867902419,-2.610590810376725,False,-2.1660756718422474,False,False,-2.584895816721355,False,0.6069632241766086,True,1.2856938863941316,True,2,6,True
2023-05-19,-918.88,4,-0.433883739117558,-0.9009688679024191,1.0643285605121313,False,0.8007138327163407,False,False,0.8651254217914114,False,0.605323890560041,True,1.2549950222372452,False,1,6,False
2023-05-20,-4477.78,5,-0.9749279121818236,-0.2225209339563146,0.1292040183581553,False,0.045780894841694515,False,False,-0.005824328574968013,False,0.4812397564978423,False,1.00781401437512,False,0,6,False
2023-05-21,-1324.03,6,-0.7818314824680299,0.6234898018587334,0.957872715095378,False,0.7147712437759624,False,False,0.7662938136979999,False,0.4836259653023422,False,1.056336674252512,False,0,6,False
2023-05-22,-5630.61,0,0.0,1.0,-0.17370969822038532,False,-0.19876358203881023,False,False,-0.19161837060050402,False,0.4942509425058329,False,1.05067411280069,False,0,6,False
2023-05-23,-930.3,1,0.7818314824680298,0.6234898018587336,1.061327879888512,False,0.7982913611238462,False,False,0.8082795583877588,False,0.47592589904490273,False,1.039881523099109,False,0,6,False
2023-05-24,-5499.91,2,0.9749279121818236,-0.22252093395631434,-0.13936740772064538,False,-0.1710387977008923,False,False,-0.13805257528391526,False,0.4680274635887906,False,1.0239750160608023,False,0,6,False
2023-05-25,-4175.02,3,0.43388373911755823,-0.900968867902419,0.20875621324492846,False,0.11000396833938408,False,False,0.12313810634621632,False,0.46200649061180377,False,1.017064198654975,False,0,6,False
2023-05-26,-6651.62,4,-0.433883739117558,-0.9009688679024191,-0.4419868368825088,False,-0.4153456941800316,False,False,-0.5210498802897954,False,0.49133277327598107,False,0.9992417399733451,False,0,6,False
2023-05-27,-13988.12,5,-0.9749279121818236,-0.2225209339563146,-2.369700794429123,False,-1.9716033858031012,False,False,-2.2104511436315315,False,0.5569823762075002,False,1.1913039315675416,False,0,6,False
2023-05-28,-3014.75,6,-0.7818314824680299,0.6234898018587334,0.5136248390913962,False,0.3561266578861025,False,False,0.39659628320669094,False,0.5622733719340118,False,1.1590961853326784,False,0,6,False
2023-05-29,-1951.42,0,0.0,1.0,0.7930218379979649,False,0.5816859151932051,False,False,0.6739779656467914,False,0.45583702727816133,False,0.9739637055792085,False,0,6,False
2023-05-30,-3846.28,1,0.7818314824680298,0.6234898018587336,0.2951348251721246,False,0.1797380586473195,False,False,0.2989406325149421,False,0.449691130489232,False,0.9962136355823038,False,0,6,False
2023-05-31,-6374.82,2,0.9749279121818236,-0.22252093395631434,-0.3692558039037174,False,-0.3566293949854203,False,False,-0.2781689013672781,False,0.45551138712693096,False,0.9824755582513285,False,0,6,False
2023-06-01,-5866.01,3,0.43388373911755823,-0.900968867902419,-0.2355626070470021,False,-0.2486978913972334,False,False,-0.14425521618015025,False,0.44260524961461145,False,0.9777674619957418,False,0,6,False
2023-06-02,-605.95,4,-0.433883739117558,-0.9009688679024191,1.1465529902449825,False,0.8670942211085724,False,False,1.0228777071011985,False,0.46938046043015696,False,1.0066261784073884,False,0,6,False
2023-06-03,-6689.87,5,-0.9749279121818236,-0.2225209339563146,-0.4520372776752789,False,-0.42345948913737946,False,False,-0.5090030815342642,False,0.46471624454022314,False,0.9871120601550117,False,0,6,False
2023-06-04,-634.17,6,-0.7818314824680299,0.6234898018587334,1.1391379983712053,False,0.8611080434955957,False,False,0.99968404473115,False,0.4872109999618592,False,1.0318252733467546,False,0,6,False
2023-06-05,-14676.05,0,0.0,1.0,-2.5504589574244263,False,-2.117530783581096,False,False,-2.481580319174575,False,0.582002734868227,False,1.138188853125686,False,0,6,False
2023-06-06,-1362.39,1,0.7818314824680298,0.6234898018587336,0.947793371074184,False,0.7066341150291945,False,False,0.7773250421853661,False,0.578478206677144,False,1.1063374017527987,False,0,6,False
2023-06-07,-10528.34,2,0.9749279121818236,-0.22252093395631434,-1.4606206886510784,False,-1.2376963134492998,False,False,-1.4408440260618955,False,0.5150952829172449,False,1.1268786293077298,False,0,6,False
2023-06-08,-552.52,3,0.43388373911755823,-0.900968867902419,1.1605920765602167,False,0.8784280790058557,False,False,1.0453363995089284,False,0.5406421427716493,False,1.0699979824374064,False,0,6,False
2023-06-09,-4715.84,4,-0.433883739117558,-0.9009688679024191,0.0666521769169302,False,-0.004717667969971612,False,False,0.06673510608140384,False,0.5088079676195413,False,1.0587304585586041,False,0,6,False
2023-06-10,-7176.86,5,-0.9749279121818236,-0.2225209339563146,-0.5799971250392297,False,-0.5267624174061069,False,False,-0.484537003872346,False,0.4884644593714834,False,1.0325261449327008,False,0,6,False
2023-06-11,-1523.72,6,-0.7818314824680299,0.6234898018587334,0.905402845241567,False,0.6724119309646475,False,False,0.8577236442335113,False,0.4891891476460314,False,1.0659805015727117,False,0,6,False
2023-06-12,-9869.93,0,0.0,1.0,-1.2876191011381954,False,-1.0980308562501524,False,False,-1.23590490759259,False,0.5228984453408907,False,1.0941909863766837,False,0,6,False
2023-06-13,-10556.81,1,0.7818314824680298,0.6234898018587336,-1.4681013696803635,False,-1.243735522401867,False,False,-1.4051765691008455,False,0.4927688928687154,False,1.0630031423838566,False,0,6,False
2023-06-14,-791.65,2,0.9749279121818236,-0.22252093395631434,1.097759085533416,False,0.8277025420607425,False,False,0.9828234755742062,False,0.517530264114646,False,1.0164999327192574,False,0,6,False
2023-06-15,-2929.91,3,0.43388373911755823,-0.900968867902419,0.5359171109046935,False,0.37412337328953754,False,False,0.4901222367559387,False,0.457326097844123,False,1.00324495813789,False,0,6,False
2023-06-16,-618.05,4,-0.433883739117558,-0.9009688679024191,1.1433736351183805,False,0.8645275042723917,False,False,1.0059123497504032,False,0.4549370603720048,False,0.9874326816513836,False,0,6,False
2023-06-17,-1375.8,5,-0.9749279121818236,-0.2225209339563146,0.9442698047727188,False,0.7037895139735596,False,False,0.7749732275911315,False,0.46958332209304754,False,1.0039133293760674,False,0,6,False
2023-06-18,-1143.52,6,-0.7818314824680299,0.6234898018587334,1.005302912938592,False,0.7530619922138931,False,False,0.828287621314199,False,0.4591602544586639,False,0.992825420679401,False,0,6,False
2023-06-19,-201.04,0,0.0,1.0,1.2529457740724477,False,0.9529858999629439,False,False,1.0443198141523955,False,0.48640834834166286,False,0.9988086259482978,False,0,6,False
2023-06-20,-2115.8,1,0.7818314824680298,0.6234898018587336,0.7498299044681466,False,0.5468167487856538,False,False,0.6735741133834938,False,0.49738681132544577,False,1.0208381550692844,False,0,6,False
2023-06-21,-7643.66,2,0.9749279121818236,-0.22252093395631434,-0.7026519162043302,False,-0.6257825346895047,False,False,-0.7078218127197624,False,0.5752573972399176,False,1.3236526787388907,True,1,6,False
2023-06-22,-8901.93,3,0.43388373911755823,-0.900968867902419,-1.0332706910100522,False,-0.8926935093557026,False,False,-1.0209353681806979,False,0.5215042039309884,False,1.1354308259928225,False,0,6,False
2023-06-23,-9418.86,4,-0.433883739117558,-0.9009688679024191,-1.1690974716376774,False,-1.0023474708537894,False,False,-1.2560681615837916,False,0.5199854720011672,False,1.1023424531209232,False,0,6,False
2023-06-24,-7954.92,5,-0.9749279121818236,-0.2225209339563146,-0.7844375423783859,False,-0.6918086737332718,False,False,-0.8694681830274745,False,0.48306923974256283,False,1.0340458249550983,False,0,6,False
2023-06-25,-9418.08,6,-0.7818314824680299,0.6234898018587334,-1.1688925214724912,False,-1.002182013074267,False,False,-1.2385848395018257,False,0.46745686799170405,False,1.027743736780701,False,0,6,False
2023-06-26,-6144.68,0,0.0,1.0,-0.3087849949089956,False,-0.3078108650119817,False,False,-0.4427939972651422,False,0.4814200229887819,False,1.0607907908993284,False,0,6,False
2023-06-27,-420.65,1,0.7818314824680298,0.6234898018587336,1.1952417923077354,False,0.9064010500130575,False,False,1.022142056996007,False,0.5208584691636498,False,1.1301333364963937,False,0,6,False
2023-06-28,-447.82,2,0.9749279121818236,-0.22252093395631434,1.1881026948870932,False,0.900637604026361,False,False,0.9508700100669608,False,0.511129759790508,False,1.1856191179634146,False,0,6,False
2023-06-29,-7981.45,3,0.43388373911755823,-0.900968867902419,-0.7914084755609269,False,-0.6974363594906166,False,False,-1.1143561569393545,False,0.4866192038496207,False,1.048619847710143,False,0,6,False
2023-06-30,-1829.9,4,-0.433883739117558,-0.9009688679024191,0.8249520227074401,False,0.6074633887413596,False,False,0.6291041236190951,False,0.4730138114885153,False,1.0044167258028829,False,0,6,False
2023-07-01,-985.06,5,-0.9749279121818236,-0.2225209339563146,1.0469393272659737,False,0.7866753764999412,False,False,0.8931100113921718,False,0.45479732264075234,False,0.9877566257219895,False,0,6,False
2023-07-02,-480.16,6,-0.7818314824680299,0.6234898018587334,1.1796051457305392,False,0.8937774699369327,False,False,1.0781919410322423,False,0.46589300062169414,False,0.9919194579401556,False,0,6,False
2023-07-03,-12145.27,0,0.0,1.0,-1.88547975351523,False,-1.5806881691456252,False,False,-1.6563177905029678,False,0.5600517219504845,False,1.133205782502922,False,0,6,False
2023-07-04,-8346.64,1,0.7818314824680298,0.6234898018587336,-0.8873645663612332,False,-0.774902419110848,False,False,-0.7581934376893379,False,0.5431811896945008,False,1.1756005627280266,False,0,6,False
2023-07-05,-6481.04,2,0.9749279121818236,-0.22252093395631434,-0.39716581229608455,False,-0.3791613505506357,False,False,-0.3118307578898779,False,0.4759437498851872,False,1.0403387393173387,False,0,6,False
2023-07-06,-1651.33,3,0.43388373911755823,-0.900968867902419,0.8718724727039097,False,0.6453426139840682,False,False,0.8851065812760442,False,0.4595813890341964,False,0.9887618328486539,False,0,6,False
2023-07-07,-145.5,4,-0.433883739117558,-0.9009688679024191,1.2675392768601719,False,0.9647673423663713,False,False,1.1667606817789165,False,0.4855132348039909,False,0.9899011748293894,False,0,6,False
2023-07-08,-4172.57,5,-0.9749279121818236,-0.2225209339563146,0.20939996696891003,False,0.11052367546737121,False,False,0.19112264073858418,False,0.47848205102261465,False,0.9933457092697177,False,0,6,False
2023-07-09,-5558.36,6,-0.7818314824680299,0.6234898018587334,-0.1547255322784862,False,-0.1834375248971532,False,False,-0.20254317083377424,False,0.44322712171991013,False,0.9885360384194055,False,0,6,False
2023-07-10,-1415.52,0,0.0,1.0,0.9338331117455599,False,0.6953638947394196,False,False,0.736553530756107,False,0.45100018382655155,False,0.9730891100898356,False,0,6,False
2023-07-11,-1103.64,1,0.7818314824680298,0.6234898018587336,1.015781647025276,False,0.761521551505371,False,False,0.7637544151145955,False,0.4555176646139135,False,0.9939644669787935,False,0,6,False
2023-07-12,-303.68,2,0.9749279121818236,-0.22252093395631434,1.2259764343869592,False,0.9312133531806646,False,False,0.9263330241896904,False,0.5059420584100343,False,1.028467071623105,False,0,6,False
2023-07-13,-5541.57,3,0.43388373911755823,-0.900968867902419,-0.1503138485945487,False,-0.17987594013025465,False,False,-0.3602366475135489,False,0.5397104537115659,False,1.1457030481354888,False,0,6,False
2023-07-14,-6309.8,4,-0.433883739117558,-0.9009688679024191,-0.3521713683391185,False,-0.34283700418472085,False,False,-0.46022798022017386,False,0.4954926967756277,False,1.0359136737389476,False,0,6,False
2023-07-15,-9344.98,5,-0.9749279121818236,-0.2225209339563146,-1.1496850124018638,False,-0.986675649378002,False,False,-1.2353988119893824,False,0.489018766540529,False,1.0314446192905926,False,0,6,False
2023-07-16,-11835.35,6,-0.7818314824680299,0.6234898018587334,-1.8040462212146986,False,-1.5149462780820633,False,False,-1.8088578236521269,False,0.5092558731163865,False,1.0870144946865767,False,0,6,False
2023-07-17,-14401.17,0,0.0,1.0,-2.4782324171599384,False,-2.0592217650745397,False,False,-2.4319815649831438,False,0.5773927338398758,False,1.2030765005177886,False,0,6,False
2023-07-18,-1748.69,1,0.7818314824680298,0.6234898018587336,0.8462904879827567,False,0.6246900890939404,False,False,0.7153125627013984,False,0.6001608173879805,True,1.130046838127966,False,1,6,False
2023-07-19,-1000.46,2,0.9749279121818236,-0.22252093395631434,1.0428928752866622,False,0.7834086459811659,False,False,0.895204248987592,False,0.5032074575416439,False,1.1310385136754486,False,0,6,False
2023-07-20,-6810.05,3,0.43388373911755823,-0.900968867902419,-0.48361536851122966,False,-0.4489527147053289,False,False,-0.5593722913832692,False,0.5114291460768309,False,1.1447731523916853,False,0,6,False
2023-07-21,-263.98,4,-0.433883739117558,-0.9009688679024191,1.2364078722816776,False,0.9396347299076375,False,False,1.0122575602817692,False,0.5352576534159119,False,1.1095068536817816,False,0,6,False
2023-07-22,-5442.76,5,-0.9749279121818236,-0.2225209339563146,-0.12435086677144776,False,-0.1589158334705021,False,False,-0.18436470418499917,False,0.5094646879126518,False,1.0544732628965179,False,0,6,False
2023-07-23,-2037.85,6,-0.7818314824680299,0.6234898018587334,0.770311783155635,False,0.5633519204699745,False,False,0.6921933733478098,False,0.4866637681862998,False,1.0669419263496853,False,0,6,False
2023-07-24,-341.94,0,0.0,1.0,1.2159233660279691,False,0.9230974369697332,False,False,1.069542672991102,False,0.48522069394925943,False,0.9958049835828255,False,0,6,False
2023-07-25,-1659.15,1,0.7818314824680298,0.6234898018587336,0.86981771591961,False,0.643683793681677,False,False,0.6964026277489753,False,0.5011581937160372,False,1.0101657553062475,False,0,6,False
2023-07-26,-2042.22,2,0.9749279121818236,-0.22252093395631434,0.7691635367173498,False,0.5624249326539323,False,False,0.6457702988322118,False,0.49761891087505306,False,1.0283017828112366,False,0,6,False
2023-07-27,-421.93,3,0.43388373911755823,-0.900968867902419,1.1949054638315328,False,0.9061295295543539,False,False,1.0671306811952095,False,0.5029600674619796,False,1.0826697395846616,False,0,6,False
2023-07-28,-10113.66,4,-0.433883739117558,-0.9009688679024191,-1.3516607726263485,False,-1.149732169843731,False,False,-1.26385532167506,False,0.5952271077349369,True,1.285301187064071,True,2,6,True
2023-07-29,-4446.17,5,-0.9749279121818236,-0.2225209339563146,0.13750975518062483,False,0.05248617741951837,False,False,0.12167731787754525,False,0.5154428870189718,False,1.09775602597917,False,0,6,False
2023-07-30,-6452.77,6,-0.7818314824680299,0.6234898018587334,-0.389737682591206,False,-0.37316456666974107,False,False,-0.3707299056705197,False,0.46099094903234494,False,1.0059992240392805,False,0,6,False
2023-07-31,-596.16,0,0.0,1.0,1.1491253775746875,False,0.8691709283669367,False,False,1.0371020615560687,False,0.48369487255394256,False,0.9992734376443713,False,0,6,False
2023-08-01,-12904.66,1,0.7818314824680298,0.6234898018587336,-2.085014504721026,False,-1.7417740450321708,False,False,-2.188119221339076,False,0.5441496994651596,False,1.065065222253751,False,0,6,False
2023-08-02,-9062.4,2,0.9749279121818236,-0.22252093395631434,-1.0754352461477206,False,-0.9267332656120583,False,False,-1.482288804770072,False,0.5376277202495003,False,1.0628347913520033,False,0,6,False
2023-08-03,-611.86,3,0.43388373911755823,-0.900968867902419,1.145000098608766,False,0.8658405602406527,False,False,0.9776071276187255,False,0.5027468723206745,False,1.0460259192894363,False,0,6,False
2023-08-04,-8670.53,4,-0.433883739117558,-0.9009688679024191,-0.9724688086715685,False,-0.8436077014307278,False,False,-1.365475870041148,False,0.5090189589546732,False,1.0435453187385773,False,0,6,False
2023-08-05,-5307.74,5,-0.9749279121818236,-0.2225209339563146,-0.0888734676645242,False,-0.13027466758446002,False,False,-0.43606434589918674,False,0.4853243431237808,False,1.034754361086144,False,0,6,False
2023-08-06,-6921.48,6,-0.7818314824680299,0.6234898018587334,-0.5128943389043896,False,-0.4725898433876103,False,False,-0.9075933156402436,False,0.46056137651349466,False,1.0208374171934935,False,0,6,False
2023-08-07,-1475.46,0,0.0,1.0,0.9180834798208896,False,0.6826491007591993,False,False,0.6871582532955485,False,0.47507445842771395,False,1.0043835826382812,False,0,6,False
2023-08-08,-112.76,1,0.7818314824680298,0.6234898018587336,1.276141928665539,False,0.9717123265991443,False,False,1.0590889403861294,False,0.4874866001388607,False,1.0716206884704453,False,0,6,False
2023-08-09,-5669.66,2,0.9749279121818236,-0.22252093395631434,-0.18397034431078205,False,-0.20704707728284774,False,False,-0.22798644469707294,False,0.46814700299920314,False,0.9835283878238336,False,0,6,False
2023-08-10,-4057.1,3,0.43388373911755823,-0.900968867902419,0.23974047411508423,False,0.13501779059743535,False,False,0.21264968916541646,False,0.44153508372102973,False,0.9816371752479764,False,0,6,False
2023-08-11,-1585.98,4,-0.433883739117558,-0.9009688679024191,0.8890436179537796,False,0.6592050061530271,False,False,0.8325166265572866,False,0.448915204981169,False,0.9738523464948509,False,0,6,False
2023-08-12,-6825.55,5,-0.9749279121818236,-0.2225209339563146,-0.48768809615274433,False,-0.45224065775994043,False,False,-0.4247627188085922,False,0.46558182131755,False,0.9855182727001507,False,0,6,False
2023-08-13,-5516.5,6,-0.7818314824680299,0.6234898018587334,-0.1437265400801763,False,-0.17455795739611848,False,False,-0.1707576792048632,False,0.4572752554152016,False,0.9736990278010452,False,0,6,False
2023-08-14,-5343.3,0,0.0,1.0,-0.0982170931440251,False,-0.13781784532781408,False,False,-0.09631642776925163,False,0.4731951920512397,False,1.006445163036879,False,0,6,False
2023-08-15,-903.05,1,0.7818314824680298,0.6234898018587336,1.0684879978389168,False,0.8040717771392116,False,False,1.0238262338271773,False,0.47906988251016536,False,1.0150089607037536,False,0,6,False
2023-08-16,-1806.16,2,0.9749279121818236,-0.22252093395631434,0.8311898649145084,False,0.6124992447488744,False,False,0.8664190003898042,False,0.4866000833024419,False,1.0333758279702685,False,0,6,False
2023-08-17,-787.74,3,0.43388373911755823,-0.900968867902419,1.098786463925566,False,0.828531952211938,False,False,1.158148838862991,False,0.4819653344338666,False,1.024799303893335,False,0,6,False
2023-08-18,-2429.68,4,-0.433883739117558,-0.9009688679024191,0.667355855944364,False,0.48023484130297833,False,False,0.6578222679365254,False,0.4840350712042296,False,1.0161256716146083,False,0,6,False
2023-08-19,-770.37,5,-0.9749279121818236,-0.2225209339563146,1.1033505464502826,False,0.8322165696866866,False,False,1.2060099935081647,False,0.48808540717111,False,1.004756824971205,False,0,6,False
2023-08-20,-1182.77,6,-0.7818314824680299,0.6234898018587334,0.9949897155237886,False,0.7447360718981834,False,False,1.0876950669393717,False,0.5145015519787978,False,1.094911610779437,False,0,6,False
2023-08-21,-14464.3,0,0.0,1.0,-2.494820242708895,False,-2.072613238947935,False,False,-2.752548092168365,False,0.6312985260634096,True,1.2620094284647347,False,1,6,False
2023-08-22,-12046.3,1,0.7818314824680298,0.6234898018587336,-1.8594747306326032,False,-1.5596941224285343,False,False,-2.08323494900041,False,0.595537740146651,True,1.2980766157136752,True,2,6,True
2023-08-23,-7885.64,2,0.9749279121818236,-0.22252093395631434,-0.7662337636039255,False,-0.6771126289059501,False,False,-0.8459186057233925,False,0.5491214590117269,False,1.1478539074365277,False,0,6,False
2023-08-24,-7328.52,3,0.43388373911755823,-0.900968867902419,-0.6198467943367859,False,-0.5589333492552931,False,False,-0.6623808929630932,False,0.5044487479785028,False,1.1436574603441962,False,0,6,False
2023-08-25,-3210.39,4,-0.433883739117558,-0.9009688679024191,0.4622191335568199,False,0.314626452776154,False,False,0.5837989503121966,False,0.5010583824345344,False,1.0943098996660061,False,0,6,False
2023-08-26,-5726.2,5,-0.9749279121818236,-0.2225209339563146,-0.1988266037205395,False,-0.2190406450446372,False,False,-0.17745905961726233,False,0.4969165860354641,False,1.0471474412412358,False,0,6,False
2023-08-27,-1363.65,6,-0.7818314824680299,0.6234898018587334,0.9474622977304222,False,0.7063668370776583,False,False,1.1564872597992457,False,0.5006541136256629,False,1.069236870248484,False,0,6,False
2023-08-28,-7873.28,0,0.0,1.0,-0.762986091755595,False,-0.6744907594765952,False,False,-0.7216529541911155,False,0.5261752016098108,False,1.104563282322614,False,0,6,False
2023-08-29,-5674.32,1,0.7818314824680298,0.6234898018587336,-0.18519479016945675,False,-0.20803558145281478,False,False,-0.04924257464236719,False,0.4659669096584326,False,1.023059771342633,False,0,6,False
2023-08-30,-7486.63,2,0.9749279121818236,-0.22252093395631434,-0.661391243846456,False,-0.5924724896659145,False,False,-0.4463946543139472,False,0.4637013721000445,False,1.007442827879074,False,0,6,False
2023-08-31,-7264.79,3,0.43388373911755823,-0.900968867902419,-0.6031013148146096,False,-0.5454146001668806,False,False,-0.2947914338214665,False,0.46455690265312466,False,1.0228719665639776,False,0,6,False
